Date,Open,High,Low,Close,Adj Close,Volume
2014-10-30,425.000000,431.299988,422.000000,430.200012,418.700745,4258888
2014-10-31,432.000000,440.399994,431.750000,439.399994,427.654785,3941516
2014-11-03,442.000000,447.000000,437.399994,445.250000,433.348419,3817449
2014-11-05,445.250000,460.750000,443.649994,457.950012,445.708954,4713467
2014-11-07,461.899994,472.399994,460.350006,469.049988,456.512268,6220448
2014-11-10,471.000000,475.399994,458.649994,460.500000,448.190765,4280640
2014-11-11,461.000000,468.700012,461.000000,466.700012,454.225067,3472821
2014-11-12,469.000000,482.700012,466.350006,481.149994,468.288818,5416022
2014-11-13,483.950012,485.899994,470.049988,473.600006,460.940613,5237971
2014-11-14,475.000000,479.750000,470.549988,476.899994,464.152405,2753729
2014-11-17,477.899994,477.899994,471.000000,475.899994,463.179138,2141989
2014-11-18,475.850006,479.899994,471.200012,474.000000,461.329926,2773087
2014-11-19,475.899994,475.899994,467.000000,470.200012,457.631500,2667750
2014-11-20,471.000000,471.700012,462.899994,466.649994,454.176392,2510781
2014-11-21,467.500000,482.500000,466.100006,476.950012,464.201080,4741296
2014-11-24,479.000000,482.549988,475.299988,478.149994,465.368988,3562884
2014-11-25,479.000000,479.899994,466.649994,470.750000,458.166840,3474162
2014-11-26,470.899994,473.750000,464.000000,470.299988,457.728821,3726653
2014-11-27,470.250000,472.500000,462.649994,469.399994,456.852875,7283496
2014-11-28,471.799988,485.799988,471.049988,481.200012,468.337494,5227699
2014-12-01,484.399994,493.200012,481.149994,489.149994,476.074982,4634567
2014-12-02,489.000000,494.799988,484.500000,493.000000,479.822083,4191689
2014-12-03,494.000000,500.700012,490.649994,499.049988,485.710327,3424250
2014-12-04,501.399994,502.700012,491.200012,499.950012,486.586273,2709507
2014-12-05,502.000000,506.399994,496.500000,498.549988,485.223694,2798293
2014-12-08,499.950012,503.000000,495.500000,496.600006,483.325836,2150646
2014-12-09,495.950012,496.000000,487.000000,488.799988,475.734314,2722580
2014-12-10,488.549988,496.149994,486.500000,489.250000,476.172272,3317262
2014-12-11,488.799988,494.700012,480.100006,490.500000,477.388885,3583840
2014-12-12,491.200012,493.549988,481.549988,483.399994,470.478668,2915819
2014-12-15,480.000000,487.399994,475.299988,476.750000,464.006409,2929634
2014-12-16,475.000000,476.500000,465.250000,472.000000,459.383392,5702983
2014-12-17,468.350006,480.500000,464.200012,474.850006,462.157227,5852857
2014-12-18,483.000000,490.000000,480.000000,487.950012,474.907074,3782348
2014-12-19,496.899994,496.899994,488.299988,490.250000,477.145569,3189647
2014-12-22,491.399994,500.750000,486.500000,498.299988,484.980377,2813921
2014-12-23,501.000000,506.000000,492.549988,493.799988,480.600647,3753789
2014-12-24,494.000000,497.700012,491.200012,494.299988,481.087280,3181539
2014-12-26,495.750000,500.000000,488.000000,494.450012,481.233337,2133879
2014-12-29,495.000000,499.600006,491.200012,494.100006,480.892639,2230958
2014-12-30,495.049988,499.950012,490.000000,498.799988,485.467010,1996949
2014-12-31,500.049988,505.000000,499.000000,502.399994,488.970795,2356002
2015-01-01,502.649994,504.000000,499.049988,503.049988,489.603394,1351985
2015-01-02,503.200012,516.900024,501.700012,514.299988,500.552704,3852825
2015-01-05,516.900024,520.400024,515.099976,517.549988,503.715820,2561430
2015-01-06,513.549988,513.549988,496.750000,499.049988,485.710327,5284530
2015-01-07,498.799988,505.350006,494.500000,498.649994,485.321045,4245189
2015-01-08,506.000000,507.000000,494.649994,501.950012,488.532837,5637844
2015-01-09,504.899994,505.899994,487.000000,494.950012,481.719940,5078463
2015-01-12,495.000000,503.799988,492.149994,501.549988,488.143494,2290147
2015-01-13,504.000000,511.700012,500.299988,504.500000,491.014648,4069260
2015-01-14,504.500000,505.750000,494.200012,499.600006,486.245636,2973231
2015-01-15,523.450012,523.950012,511.100006,514.049988,500.309387,6670800
2015-01-16,516.599976,521.500000,512.599976,514.799988,501.039337,6920742
2015-01-19,519.450012,531.799988,516.849976,528.950012,514.811157,6113156
2015-01-20,532.549988,554.700012,531.099976,551.400024,536.661072,6934581
2015-01-21,553.000000,556.799988,545.549988,547.250000,532.621948,4459351
2015-01-22,549.700012,567.150024,547.799988,564.750000,549.654175,5546866
2015-01-23,571.000000,577.400024,560.299988,565.150024,550.043518,4975114
2015-01-27,570.900024,597.799988,567.000000,592.099976,576.273071,5376830
2015-01-28,590.000000,599.799988,583.450012,590.599976,574.813171,6370073
2015-01-29,588.950012,602.000000,582.099976,599.500000,583.475281,5424486
2015-01-30,602.750000,604.049988,583.700012,588.099976,572.380005,4497194
2015-02-02,586.000000,621.000000,584.400024,617.299988,600.799500,6307718
2015-02-03,623.000000,625.599976,584.500000,586.599976,570.920044,9290016
2015-02-04,591.000000,592.000000,553.250000,558.599976,543.668579,10773056
2015-02-05,562.400024,578.500000,558.599976,565.900024,550.773499,6865785
2015-02-06,568.000000,571.500000,545.750000,563.150024,548.096985,7706020
2015-02-09,555.000000,569.599976,550.000000,553.599976,538.802185,4334546
2015-02-10,546.900024,569.799988,540.500000,554.099976,539.288818,9809275
2015-02-11,559.349976,572.650024,555.500000,569.250000,554.033936,6200994
2015-02-12,573.000000,581.500000,564.000000,578.750000,563.279968,5849894
2015-02-13,582.150024,588.750000,576.500000,581.099976,565.567139,4633409
2015-02-16,583.000000,584.000000,566.099976,570.299988,555.055786,4284303
2015-02-18,572.000000,574.000000,564.000000,569.500000,554.277222,4695905
2015-02-19,574.000000,575.599976,553.250000,565.250000,550.140808,5349212
2015-02-20,566.450012,570.799988,554.000000,561.500000,546.491089,6025707
2015-02-23,563.500000,567.000000,546.049988,549.049988,534.373840,6089272
2015-02-24,549.900024,555.700012,542.000000,551.799988,537.050293,6155111
2015-02-25,554.200012,558.599976,550.099976,553.000000,538.218262,4185156
2015-02-26,552.650024,557.650024,543.799988,552.299988,537.536926,5579001
2015-02-27,555.599976,570.349976,550.349976,567.150024,551.989990,5791546
2015-02-28,null,null,null,null,null,null
2015-03-02,630.000000,650.000000,628.700012,647.549988,630.240967,13205219
2015-03-03,649.000000,649.000000,628.549988,631.400024,614.522644,6817671
2015-03-04,650.900024,654.900024,608.150024,612.750000,596.371155,10097232
2015-03-05,613.000000,622.000000,603.500000,616.799988,600.312866,6914112
2015-03-09,610.000000,610.000000,589.150024,591.599976,575.786438,6043383
2015-03-10,591.900024,594.799988,580.000000,585.450012,569.800903,5791801
2015-03-11,585.250000,592.700012,580.000000,583.849976,568.243652,5816344
2015-03-12,587.500000,593.500000,582.700012,584.099976,568.486938,4512080
2015-03-13,589.500000,590.950012,564.099976,570.000000,554.763855,6749149
2015-03-16,569.500000,573.799988,559.099976,568.599976,553.401184,6445254
2015-03-17,574.900024,585.799988,567.049988,580.099976,564.593872,5627580
2015-03-18,584.250000,585.799988,575.750000,581.250000,565.713074,5847672
2015-03-19,588.000000,595.549988,558.500000,563.549988,548.486267,7705218
2015-03-20,563.000000,564.000000,551.700012,556.250000,541.381409,8160665
2015-03-23,559.900024,562.000000,552.650024,555.200012,540.359436,4191424
2015-03-24,553.950012,566.000000,551.250000,558.049988,543.133240,6309451
2015-03-25,559.849976,567.150024,553.900024,562.200012,547.172363,5578540
2015-03-26,560.000000,561.450012,537.500000,544.299988,529.750793,9233047
2015-03-27,548.000000,551.250000,526.099976,546.400024,531.794678,10655577
2015-03-30,552.500000,565.450012,549.349976,563.549988,548.486267,6631597
2015-03-31,567.900024,573.500000,557.250000,560.200012,545.225769,5970862
2015-04-01,557.700012,572.000000,555.250000,569.650024,554.423218,3753262
2015-04-06,571.950012,571.950012,562.099976,569.049988,553.839233,4305263
2015-04-07,571.000000,573.000000,555.000000,557.849976,542.938599,6754389
2015-04-08,561.799988,564.000000,551.099976,555.900024,541.040771,5750765
2015-04-09,560.000000,577.000000,555.099976,572.150024,556.856384,9653162
2015-04-10,573.400024,574.799988,565.400024,568.049988,552.865967,4938698
2015-04-13,570.000000,571.650024,562.000000,566.000000,550.870789,4596222
2015-04-15,566.900024,573.500000,541.349976,550.200012,535.493103,8869483
2015-04-16,552.000000,556.400024,543.049988,550.799988,536.077026,7288785
2015-04-17,550.000000,550.349976,531.799988,533.700012,519.434143,6618167
2015-04-20,534.099976,538.250000,507.000000,518.250000,504.397125,7836613
2015-04-21,518.250000,532.700012,516.549988,523.200012,509.214783,7204472
2015-04-22,526.950012,545.000000,520.299988,540.099976,525.663025,6947536
2015-04-23,543.250000,548.700012,535.549988,538.200012,523.813843,5464184
2015-04-24,538.000000,538.250000,519.900024,527.250000,513.156616,6533254
2015-04-27,529.400024,540.750000,522.349976,524.200012,510.188080,7839080
2015-04-28,523.900024,539.450012,519.099976,535.000000,520.699402,6322607
2015-04-29,535.900024,559.900024,535.250000,551.950012,537.196350,9301407
2015-04-30,563.299988,582.400024,559.000000,567.799988,552.622681,15658642
2015-05-04,571.400024,576.000000,562.799988,568.349976,553.157898,4309985
2015-05-05,569.000000,574.250000,562.500000,565.849976,550.724792,5385676
2015-05-06,564.049988,565.900024,541.200012,543.299988,528.777527,7698992
2015-05-07,539.650024,544.799988,523.299988,527.349976,513.253906,5848608
2015-05-08,535.750000,548.000000,533.500000,540.799988,526.344360,10010992
2015-05-11,545.500000,552.000000,543.099976,551.099976,536.369019,6700085
2015-05-12,553.000000,553.900024,529.900024,532.349976,518.120239,4943428
2015-05-13,538.000000,564.200012,535.200012,558.500000,543.571167,7971625
2015-05-14,557.400024,558.799988,547.500000,555.849976,540.992065,4929250
2015-05-15,558.500000,567.299988,557.000000,562.049988,547.026367,5825462
2015-05-18,563.299988,569.849976,558.650024,567.500000,552.330627,3944770
2015-05-19,566.000000,570.900024,558.599976,561.450012,546.442383,6047850
2015-05-20,562.750000,566.849976,556.500000,558.250000,543.327942,4763209
2015-05-21,560.000000,572.000000,560.000000,570.450012,555.201782,6157883
2015-05-22,571.299988,576.650024,563.750000,568.650024,553.449951,4265332
2015-05-25,568.099976,569.750000,560.200012,562.099976,547.075012,3426379
2015-05-26,563.000000,566.799988,558.200012,564.250000,549.167542,2475418
2015-05-27,562.000000,579.500000,561.250000,577.799988,562.355347,4120709
2015-05-28,578.950012,585.799988,570.400024,574.650024,559.289612,8272414
2015-05-29,575.500000,587.299988,574.700012,585.400024,569.752197,3421723
2015-06-01,586.900024,588.900024,577.099976,578.450012,562.987976,3142413
2015-06-02,582.000000,582.400024,548.400024,553.099976,538.315552,6978299
2015-06-03,553.250000,554.000000,538.549988,550.900024,536.174438,5114150
2015-06-04,560.000000,560.000000,546.000000,556.400024,541.527405,7432416
2015-06-05,556.000000,557.250000,546.049988,548.400024,533.741211,7028734
2015-06-08,547.000000,557.500000,544.000000,553.599976,538.802185,6286247
2015-06-09,552.049988,564.000000,550.450012,558.700012,543.765930,5252618
2015-06-10,558.900024,567.700012,558.849976,564.500000,549.410889,7919473
2015-06-11,567.900024,570.200012,545.049988,546.750000,532.135315,7608358
2015-06-12,547.000000,552.500000,540.799988,551.450012,536.709656,5518696
2015-06-15,553.900024,555.000000,545.349976,550.049988,535.347107,5896234
2015-06-16,550.000000,553.950012,540.049988,551.150024,536.417725,6283177
2015-06-17,553.099976,557.400024,547.599976,549.250000,534.568481,4522392
2015-06-18,551.700012,554.799988,547.400024,550.049988,535.347107,5579425
2015-06-19,554.000000,555.400024,548.250000,551.549988,536.807007,6783585
2015-06-22,556.549988,575.900024,556.549988,572.150024,556.856384,7325101
2015-06-23,575.599976,579.500000,566.299988,571.299988,556.029053,6608481
2015-06-24,572.000000,577.400024,567.200012,571.500000,556.223755,5427984
2015-06-25,568.099976,577.900024,567.049988,570.049988,554.812439,5953158
2015-06-26,568.099976,569.700012,560.000000,565.500000,550.384155,4432487
2015-06-29,554.000000,567.299988,546.000000,562.700012,547.658997,5390158
2015-06-30,561.049988,566.000000,553.000000,558.950012,544.009216,5479844
2015-07-01,558.799988,580.500000,556.849976,578.650024,563.182678,7663185
2015-07-02,580.099976,586.650024,576.099976,584.000000,568.389648,9886455
2015-07-03,581.849976,588.500000,581.000000,585.950012,570.287537,4422432
2015-07-06,575.500000,585.799988,573.500000,584.200012,568.584229,4973984
2015-07-07,585.299988,590.750000,581.349976,586.200012,570.530884,4969526
2015-07-08,578.000000,585.000000,574.900024,576.650024,561.236084,6414143
2015-07-09,575.849976,577.400024,566.400024,571.700012,560.892761,3602432
2015-07-10,574.200012,583.000000,570.799988,578.099976,567.171692,6853759
2015-07-13,578.099976,583.450012,570.150024,581.950012,570.948975,5161182
2015-07-14,582.599976,587.650024,578.900024,583.900024,572.862122,4566647
2015-07-15,584.549988,589.450012,581.500000,584.000000,572.960205,3307716
2015-07-16,587.400024,613.450012,587.000000,608.650024,597.144226,14142842
2015-07-17,604.500000,609.900024,598.500000,602.099976,590.718018,5847889
2015-07-20,600.000000,603.400024,590.299988,599.900024,588.559631,4688323
2015-07-21,596.599976,601.000000,582.750000,584.650024,573.597900,4375934
2015-07-22,582.849976,593.500000,579.000000,589.849976,578.699585,5900119
2015-07-23,590.000000,598.549988,581.400024,583.750000,572.714966,5569255
2015-07-24,587.650024,593.750000,575.099976,580.450012,569.477356,13673495
2015-07-27,577.500000,579.450012,553.750000,555.799988,545.293274,9829067
2015-07-28,558.599976,564.000000,550.450012,561.250000,550.640259,8129213
2015-07-29,563.299988,568.150024,562.000000,567.200012,556.477783,4635380
2015-07-30,571.400024,575.750000,563.099976,565.700012,555.006104,6484751
2015-07-31,567.700012,579.299988,567.000000,573.500000,562.658691,6283549
2015-08-03,576.000000,582.700012,573.400024,576.700012,565.798218,4355574
2015-08-04,578.900024,584.450012,571.650024,580.099976,569.133911,5903968
2015-08-05,582.000000,589.500000,576.500000,580.400024,569.428284,3419273
2015-08-06,580.000000,586.500000,578.950012,584.750000,573.696045,3125993
2015-08-07,584.900024,584.900024,576.000000,580.299988,569.330078,2298504
2015-08-10,582.750000,584.700012,570.750000,575.900024,565.013306,2402572
2015-08-11,577.700012,580.849976,566.349976,571.250000,560.451233,3168648
2015-08-12,569.400024,569.799988,556.000000,557.849976,547.304504,4787034
2015-08-13,563.500000,571.450012,560.000000,567.549988,556.821167,5982710
2015-08-14,565.150024,574.250000,554.849976,570.000000,559.224854,7528941
2015-08-17,569.750000,571.750000,560.049988,561.400024,550.787415,4466163
2015-08-18,567.000000,567.250000,555.500000,561.349976,550.738342,2952439
2015-08-19,560.900024,561.750000,552.799988,554.000000,543.527283,4135059
2015-08-20,550.000000,553.000000,529.500000,533.400024,523.316711,8909772
2015-08-21,527.000000,528.900024,514.299988,525.299988,515.369873,10454764
2015-08-24,506.700012,506.700012,475.100006,482.049988,472.937408,17627734
2015-08-25,489.000000,506.250000,483.500000,502.950012,493.442352,14248966
2015-08-26,499.500000,501.899994,488.649994,495.600006,486.231293,6910566
2015-08-27,505.700012,512.000000,496.450012,509.250000,499.623260,11302689
2015-08-28,516.000000,528.900024,502.250000,508.149994,498.544037,10015309
2015-08-31,506.700012,517.900024,502.000000,507.750000,498.151611,6111825
2015-09-01,500.000000,501.000000,477.149994,480.100006,471.024292,8843551
2015-09-02,483.049988,488.000000,464.600006,466.600006,457.779480,11537443
2015-09-03,471.000000,489.500000,468.750000,486.899994,477.695740,8651466
2015-09-04,483.100006,483.399994,462.500000,468.000000,459.153015,8969600
2015-09-07,469.649994,472.200012,446.750000,449.850006,441.346130,9743637
2015-09-08,452.250000,475.600006,450.000000,473.899994,464.941498,12602488
2015-09-09,484.200012,495.000000,475.100006,486.250000,477.058044,11672474
2015-09-10,477.799988,487.000000,472.100006,482.600006,473.477051,8384392
2015-09-11,488.000000,493.700012,474.600006,481.250000,472.152557,7212180
2015-09-14,480.000000,498.000000,479.250000,496.200012,486.819946,5537347
2015-09-15,497.100006,498.500000,480.850006,481.899994,472.790283,9567400
2015-09-16,487.450012,497.000000,486.000000,494.250000,484.906799,7293528
2015-09-18,500.000000,520.400024,500.000000,517.450012,507.668243,18814281
2015-09-21,510.549988,530.000000,508.750000,528.000000,518.018799,7516002
2015-09-22,531.000000,534.700012,505.200012,509.700012,500.064758,7358434
2015-09-23,498.750000,514.849976,497.100006,511.700012,502.026947,7602683
2015-09-24,510.000000,518.200012,506.200012,513.950012,504.234406,6911468
2015-09-28,514.500000,522.000000,505.000000,506.700012,497.121460,6526803
2015-09-29,499.899994,513.500000,485.000000,504.500000,494.963043,19935063
2015-09-30,508.799988,510.000000,491.500000,495.649994,486.280334,12199436
2015-10-01,500.000000,503.450012,490.899994,496.250000,486.868988,8137042
2015-10-05,504.500000,514.900024,501.549988,513.250000,503.547638,9558125
2015-10-06,517.349976,518.549988,505.000000,506.399994,496.827118,8226452
2015-10-07,503.250000,509.799988,495.000000,496.799988,487.408569,11251639
2015-10-08,500.000000,500.450012,484.200012,491.500000,482.208771,9941551
2015-10-09,495.000000,499.250000,486.750000,490.450012,481.178650,10368020
2015-10-12,497.799988,497.799988,485.100006,487.049988,477.842896,5566595
2015-10-13,487.000000,492.100006,485.000000,490.899994,481.620117,7268043
2015-10-14,489.700012,496.799988,488.049988,495.500000,486.133179,5645540
2015-10-15,497.000000,502.000000,495.549988,498.700012,489.272705,5251039
2015-10-16,494.500000,507.500000,491.399994,505.000000,495.453583,5875167
2015-10-19,502.000000,508.799988,501.149994,506.649994,497.072388,4242869
2015-10-20,504.600006,513.299988,504.600006,509.399994,499.770416,5729459
2015-10-21,509.299988,514.750000,505.000000,511.750000,502.075989,6245542
2015-10-23,515.250000,527.500000,515.250000,525.650024,515.713257,11628906
2015-10-26,528.849976,532.700012,519.200012,521.049988,511.200195,8015119
2015-10-27,517.250000,528.500000,515.650024,521.799988,511.936005,13011580
2015-10-28,495.700012,495.700012,476.549988,482.899994,473.771362,33157058
2015-10-29,485.000000,486.399994,467.049988,468.950012,460.085083,22054683
2015-10-30,472.000000,478.399994,465.000000,475.399994,466.413147,16103533
2015-11-02,477.799988,479.850006,473.100006,478.250000,469.209290,10316509
2015-11-03,481.000000,483.500000,473.350006,474.649994,465.677338,9337442
2015-11-04,480.000000,480.100006,470.600006,472.500000,463.567963,6319148
2015-11-05,472.000000,472.000000,462.000000,463.799988,455.032410,8078032
2015-11-06,462.000000,467.500000,459.500000,465.149994,456.356903,9185858
2015-11-09,453.000000,467.000000,445.899994,464.950012,456.160706,9643857
2015-11-10,463.000000,473.500000,462.250000,468.350006,459.496429,7040567
2015-11-13,475.399994,487.200012,472.299988,484.950012,475.782623,10014779
2015-11-16,484.000000,485.000000,477.000000,481.450012,472.348785,6488927
2015-11-17,484.750000,485.000000,473.049988,475.600006,466.609375,5944197
2015-11-18,474.700012,476.700012,462.200012,463.549988,454.787140,6081331
2015-11-19,468.000000,468.000000,460.100006,463.049988,454.296600,8717250
2015-11-20,462.950012,465.350006,458.250000,459.850006,451.157104,11446890
2015-11-23,461.000000,464.250000,458.700012,462.700012,453.953217,7774882
2015-11-24,462.850006,466.950012,462.700012,463.850006,455.081482,5388027
2015-11-26,465.100006,468.549988,464.500000,465.299988,456.504059,26648537
2015-11-27,467.000000,475.399994,466.100006,471.000000,462.096344,10288912
2015-11-30,469.250000,474.399994,468.100006,468.649994,459.790741,8926273
2015-12-01,471.000000,471.350006,458.149994,461.600006,452.874023,11177827
2015-12-02,462.250000,463.399994,457.250000,459.500000,450.813721,7152991
2015-12-03,460.000000,465.350006,458.649994,462.500000,453.756989,8154164
2015-12-04,459.899994,462.799988,456.100006,460.500000,451.794800,7000002
2015-12-07,462.950012,465.549988,460.299988,462.299988,453.560791,6335649
2015-12-08,460.000000,462.950012,457.500000,458.799988,450.126923,7003729
2015-12-09,457.049988,461.100006,448.000000,450.600006,442.081970,8745990
2015-12-10,452.000000,454.600006,445.100006,449.950012,441.444275,10192522
2015-12-11,449.950012,450.799988,436.549988,440.649994,432.320038,15589823
2015-12-14,432.000000,441.450012,429.500000,431.350006,423.195862,10389129
2015-12-15,432.000000,436.899994,429.649994,436.100006,427.856049,11058615
2015-12-16,437.000000,441.899994,434.000000,438.149994,429.867310,8881531
2015-12-17,442.000000,443.649994,431.450012,435.549988,427.316437,11529678
2015-12-18,434.299988,440.799988,431.100006,432.549988,424.373169,10297545
2015-12-21,432.549988,443.200012,432.149994,442.350006,433.987915,5061836
2015-12-22,442.899994,450.649994,441.600006,446.700012,438.255707,8722574
2015-12-23,450.000000,452.700012,448.200012,452.000000,443.455505,4493436
2015-12-24,452.799988,455.250000,448.450012,450.750000,442.229126,3633255
2015-12-28,450.000000,456.600006,448.399994,455.350006,446.742188,5914945
2015-12-29,455.399994,459.899994,451.200012,458.350006,449.685455,5987050
2015-12-30,458.000000,460.000000,453.600006,455.100006,446.496887,3766369
2015-12-31,456.000000,456.000000,448.200012,449.100006,440.610321,6329611
2016-01-01,449.750000,452.899994,445.549988,449.899994,441.395172,3345654
2016-01-04,448.899994,448.899994,436.149994,438.399994,430.112579,5862854
2016-01-05,439.899994,439.899994,433.600006,436.450012,428.199463,5579449
2016-01-06,439.299988,439.299988,430.000000,430.700012,422.558167,5756267
2016-01-07,425.000000,425.149994,407.000000,409.250000,401.513611,13787371
2016-01-08,413.500000,418.750000,410.000000,413.700012,405.879547,11307470
2016-01-11,410.000000,423.399994,407.399994,417.200012,409.313354,10352347
2016-01-12,419.799988,420.649994,401.000000,406.100006,398.423187,13070476
2016-01-13,410.000000,411.450012,392.450012,406.700012,399.011871,15873927
2016-01-14,394.799988,402.000000,388.750000,390.600006,383.216187,11776737
2016-01-15,392.450012,395.850006,369.000000,374.250000,367.175262,13178892
2016-01-18,372.250000,383.350006,366.750000,373.200012,366.145111,14117119
2016-01-19,376.000000,396.000000,376.000000,393.000000,385.570831,14215698
2016-01-20,385.600006,393.399994,374.649994,387.600006,380.272919,15605644
2016-01-21,400.000000,412.450012,397.700012,409.149994,401.415527,28200956
2016-01-22,419.399994,427.649994,414.600006,424.149994,416.131958,15009103
2016-01-25,429.750000,429.750000,415.200012,420.850006,412.894348,10252421
2016-01-27,424.100006,426.500000,411.600006,415.399994,407.547363,8648945
2016-01-28,416.000000,416.899994,402.399994,405.649994,397.981659,9370465
2016-01-29,396.000000,409.799988,393.250000,408.399994,400.679688,13667701
2016-02-01,410.000000,410.350006,394.500000,399.299988,391.751709,10700914
2016-02-02,399.000000,404.450012,388.600006,390.899994,383.510498,12131028
2016-02-03,387.000000,390.000000,379.149994,380.549988,373.356140,10077279
2016-02-04,385.750000,386.600006,373.350006,382.750000,375.514587,11472602
2016-02-05,384.700012,405.000000,384.250000,399.549988,391.996979,11677917
2016-02-08,401.000000,417.950012,401.000000,408.549988,400.826843,11996680
2016-02-09,401.000000,405.899994,396.000000,399.899994,392.340363,6550274
2016-02-10,397.899994,398.000000,385.350006,393.600006,386.159454,10922352
2016-02-11,392.899994,396.750000,373.299988,377.200012,370.069519,8076824
2016-02-12,389.399994,395.950012,379.100006,391.100006,383.706726,28434501
2016-02-15,395.649994,420.000000,395.649994,417.649994,409.754822,13964589
2016-02-16,420.799988,422.500000,405.000000,405.799988,398.128845,12445006
2016-02-17,406.899994,406.899994,394.750000,403.100006,395.479889,10197761
2016-02-18,410.200012,412.100006,391.600006,398.049988,390.525360,12069460
2016-02-19,395.600006,396.899994,390.000000,392.500000,385.080261,12915275
2016-02-22,395.000000,398.750000,391.049988,397.149994,389.642365,10284642
2016-02-23,397.899994,397.899994,383.250000,385.149994,377.869202,9955791
2016-02-24,385.000000,391.000000,377.250000,386.649994,379.340851,11983475
2016-02-25,386.100006,387.799988,377.450012,378.200012,371.050598,9491615
2016-02-26,385.000000,390.299988,382.149994,386.350006,379.046509,9588881
2016-02-29,387.000000,391.649994,374.000000,375.750000,368.646912,82022905
2016-03-01,380.100006,393.200012,380.100006,392.000000,384.589722,12822550
2016-03-02,400.000000,411.799988,400.000000,407.250000,399.551453,15332044
2016-03-03,411.350006,419.000000,407.100006,417.149994,409.264282,14677533
2016-03-04,418.149994,418.149994,409.250000,416.049988,408.185059,8992492
2016-03-08,415.600006,423.049988,408.799988,411.750000,403.966400,6921273
2016-03-09,409.000000,418.200012,407.500000,416.850006,408.969971,8437253
2016-03-10,417.500000,420.000000,410.600006,413.000000,405.192749,5631550
2016-03-11,413.850006,421.950012,408.250000,412.799988,404.996521,8348484
2016-03-14,417.600006,422.250000,413.100006,415.450012,407.596436,6963673
2016-03-15,417.500000,421.750000,416.100006,418.850006,410.932159,8188560
2016-03-16,419.000000,426.350006,411.000000,424.600006,416.573486,8290044
2016-03-17,430.000000,435.000000,425.500000,428.149994,420.056335,11080947
2016-03-18,429.950012,437.600006,429.100006,436.100006,427.856049,6675930
2016-03-21,439.000000,445.500000,437.899994,444.500000,436.097260,8910574
2016-03-22,447.000000,447.600006,434.299988,441.250000,432.908722,8004834
2016-03-23,439.250000,441.250000,435.100006,437.500000,429.229584,5018310
2016-03-28,437.850006,438.600006,419.799988,422.899994,414.905609,9200929
2016-03-29,423.899994,432.899994,422.399994,429.450012,421.331787,6674980
2016-03-30,433.299988,445.700012,432.100006,444.250000,435.851990,9551121
2016-03-31,443.700012,449.000000,438.200012,444.149994,435.753906,12671936
2016-04-01,440.899994,452.000000,440.049988,449.899994,441.395172,8827751
2016-04-04,451.500000,451.549988,442.100006,444.750000,436.342529,5347581
2016-04-05,443.399994,449.500000,431.000000,432.600006,424.422241,12100258
2016-04-06,433.299988,436.299988,423.100006,424.649994,416.622498,7457831
2016-04-07,427.750000,431.799988,424.899994,426.649994,418.584686,5374072
2016-04-08,426.700012,427.350006,420.049988,421.600006,413.630157,6881318
2016-04-11,423.899994,431.899994,417.500000,429.799988,421.675140,6221772
2016-04-12,430.500000,436.450012,429.399994,434.049988,425.844818,5586212
2016-04-13,440.049988,445.299988,438.100006,440.500000,432.172882,9091282
2016-04-18,444.950012,446.049988,437.399994,445.250000,436.833099,6674315
2016-04-20,446.100006,460.649994,444.350006,459.100006,450.421265,10775664
2016-04-21,463.799988,472.750000,463.000000,467.950012,459.104004,11717618
2016-04-22,465.600006,478.500000,462.100006,475.850006,466.854645,7323373
2016-04-25,474.000000,477.350006,465.000000,469.899994,461.017120,7474910
2016-04-26,470.100006,484.899994,463.649994,480.200012,471.122437,12685893
2016-04-27,461.299988,473.500000,458.049988,465.500000,456.700287,29544825
2016-04-28,463.000000,471.850006,461.549988,468.049988,459.202057,16457436
2016-04-29,466.750000,477.450012,465.049988,472.399994,463.469849,10883473
2016-05-02,474.350006,479.000000,468.450012,471.799988,462.881195,9439328
2016-05-03,473.899994,475.000000,466.299988,470.549988,461.654816,8097969
2016-05-04,466.000000,470.000000,460.250000,462.450012,453.707947,8777977
2016-05-05,463.000000,467.299988,458.450012,461.049988,452.334381,8736141
2016-05-06,461.000000,464.049988,459.000000,461.450012,452.726868,4804806
2016-05-09,465.799988,478.000000,461.649994,477.100006,468.081024,10228014
2016-05-10,479.000000,489.000000,478.149994,487.950012,478.725922,12131886
2016-05-11,482.600006,499.350006,480.250000,498.200012,488.782135,21878712
2016-05-12,498.600006,506.899994,490.600006,492.549988,483.238953,13528266
2016-05-13,493.700012,496.200012,486.500000,490.649994,481.374847,7426191
2016-05-16,492.000000,493.649994,477.250000,486.450012,477.254272,5809867
2016-05-17,490.700012,505.500000,490.299988,503.350006,493.834778,8982435
2016-05-18,498.500000,503.000000,495.250000,501.100006,491.627319,8241793
2016-05-19,501.750000,501.750000,489.000000,490.500000,481.227692,5989236
2016-05-20,493.950012,495.700012,488.100006,490.600006,481.325836,5012902
2016-05-23,495.399994,495.399994,485.000000,486.500000,477.303314,4700955
2016-05-24,483.250000,490.950012,482.000000,488.950012,479.707001,4838908
2016-05-25,494.000000,503.000000,493.350006,502.149994,492.657471,7144175
2016-05-26,502.500000,523.000000,500.250000,519.000000,509.188934,11207975
2016-05-27,520.250000,525.000000,509.000000,512.400024,502.713745,7699491
